Code,Prijs,Adres,Stad,Type,Bouwjaar,EPC,Woonopp,Slaapkamers,Badkamers,Grondopp,Bebouwing,Garages,Tuin,Dagen,Link,Handelsopp,First,Last,Scraped
KHLH8,290000.0, Edixvelde 22/12,9320 Nieuwerkerken , Duplex ( Appartement ),2016,60 k Wh / m Â²,105.0,2,1.0,90.0, gesloten ,1.0, Z ,9.0,https://www.zimmo.be/nl/nieuwerkerken-9320/te-koop/appartement/KHLH8, opaanvraag Â»,2023-09-26 00:00:00,,2023-10-05 00:00:00
KHLDU,279000.0, Nieuwbeekstraat 1/403,9300 Aalst , Woning ( Huis ),2021,108 k Wh / m Â²,73.0,1,1.0,73.0, gesloten ,1.0, Z ,16.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHLDU, opaanvraag Â»,2023-09-19 00:00:00,,2023-10-05 00:00:00
KHL8F,389000.0, Domentstraat 66,1790 Meldert , Woning ( Huis ), opaanvraag Â»,428 k Wh / m Â²,160.0,3,1.0,1020.0, open ,1.0, Z ,41.0,https://www.zimmo.be/nl/meldert-1790/te-koop/huis/KHL8F, opaanvraag Â»,2023-08-25 00:00:00,,2023-10-05 00:00:00
KHL8D,389000.0, Domentstraat 66,9310 Meldert , Woning ( Huis ), opaanvraag Â»,428 k Wh / m Â²,160.0,3,1.0,1020.0, open ,1.0, Z ,13.0,https://www.zimmo.be/nl/meldert-9310/te-koop/huis/KHL8D, opaanvraag Â»,2023-09-22 00:00:00,,2023-10-05 00:00:00
KHKAS,495000.0, Esplanadeplein 10 B U S A ,9300 Aalst , Handelsgelijkvloers ( Bedrijfsvastgoed ),1964, Inaanvraag ,,3,1.0,, gesloten ,2.0, Z ,4.0,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KHKAS,345 m Â²,2023-10-01 00:00:00,,2023-10-05 00:00:00
KHKAR,495000.0, Esplanadeplein 10 B U S A ,9300 Aalst , Kantoor ( Bedrijfsvastgoed ),1964, Inaanvraag ,,3,1.0,, gesloten ,2.0, Z ,3.0,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KHKAR,345 m Â²,2023-10-02 00:00:00,,2023-10-05 00:00:00
KHK3B,77000.0, Hoezestraat 45 a ,9320 Nieuwerkerken , Handelszaak ( Bedrijfsvastgoed ), opaanvraag Â», Inaanvraag ,200.0,3,1.0,, halfopen ,2.0, Z ,24.0,https://www.zimmo.be/nl/nieuwerkerken-9320/te-koop/bedrijfsvastgoed/KHK3B, opaanvraag Â»,2023-09-11 00:00:00,,2023-10-05 00:00:00
KHJKX,850000.0, Vrijheidstraat 27-29,9300 Aalst , Gemengdgebruik ( Huis ),1979,242 k Wh / m Â²,1264.0,8,4.0,430.0, gesloten ,2.0, Z ,15.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHJKX, opaanvraag Â»,2023-09-20 00:00:00,,2023-10-05 00:00:00
KHJFC,235000.0, Leode B Ã© thunelaan 55/3,9300 Aalst , Appartement ,2001,172 k Wh / m Â²,110.0,3,1.0,430.0, gesloten ,2.0, Z ,22.0,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KHJFC, opaanvraag Â»,2023-09-13 00:00:00,,2023-10-05 00:00:00
KHIZ0,985000.0, Villalaan 10,9300 Aalst , Villa ( Huis ),1964,282 k Wh / m Â²,320.0,6,2.0,1121.0, open ,2.0, Z ,47.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHIZ0, opaanvraag Â»,2023-08-19 00:00:00,,2023-10-05 00:00:00
KHIEV,499000.0, K A P E L L E O M M E G A N G 9/1,9300 Aalst , Woning ( Huis ), opaanvraag Â»,127 k Wh / m Â²,300.0,4,1.0,, halfopen ,2.0, Z ,36.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHIEV, opaanvraag Â»,2023-08-30 00:00:00,,2023-10-05 00:00:00
KHHHE,359000.0, Strekstraat 16,9320 Nieuwerkerken , Woning ( Huis ),1965,368 k Wh / m Â²,308.0,3,1.0,690.0, gesloten ,2.0, Z ,155.0,https://www.zimmo.be/nl/nieuwerkerken-9320/te-koop/huis/KHHHE, opaanvraag Â»,2023-05-03 00:00:00,,2023-10-05 00:00:00
KHGOI,529000.0, Steenwegnaar Oudegem 101,9308 Gijzegem , Hoeve ( Huis ), opaanvraag Â»,554 k Wh / m Â²,288.0,3,1.0,2800.0, halfopen ,1.0, Z ,25.0,https://www.zimmo.be/nl/gijzegem-9308/te-koop/huis/KHGOI, opaanvraag Â»,2023-09-10 00:00:00,,2023-10-05 00:00:00
KHGKY,539000.0, Straatnietgekend ,, Appartement ,2021,33 k Wh / m Â²,127.0,3,1.0,2800.0, halfopen ,1.0, Z ,39.0,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KHGKY, opaanvraag Â»,2023-08-27 00:00:00,,2023-10-05 00:00:00
KHG32,275000.0, K A P E L L E O M M E G A N G 9/1,9300 Aalst , Opslagplaats ( Bedrijfsvastgoed ), opaanvraag Â», Inaanvraag ,,3,1.0,, open ,1.0, Z ,16.0,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KHG32, opaanvraag Â»,2023-09-19 00:00:00,,2023-10-05 00:00:00
KHG2V,275000.0, K A P E L L E O M M E G A N G 9/1,9300 Aalst , Appartementsgebouw ( Bedrijfsvastgoed ), opaanvraag Â», Inaanvraag ,,3,1.0,, open ,1.0, Z ,8.0,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KHG2V, opaanvraag Â»,2023-09-27 00:00:00,,2023-10-05 00:00:00
KHG30,499000.0, K A P E L L E O M M E G A N G 9/1,9300 Aalst , Woning ( Huis ), opaanvraag Â»,127 k Wh / m Â²,300.0,4,1.0,, halfopen ,1.0, Z ,40.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHG30, opaanvraag Â»,2023-08-26 00:00:00,,2023-10-05 00:00:00
KHFU4,, Jan Frans Vonckstraat ,9310 Baardegem , Landbouwgrond ( Grond ), opaanvraag Â»,0 k Wh / m Â²,300.0,4,1.0,8800.0, halfopen ,1.0, Z ,12.0,https://www.zimmo.be/nl/baardegem-9310/te-koop/grond/KHFU4, opaanvraag Â»,2023-09-23 00:00:00,,2023-10-05 00:00:00
KHEV2,299000.0, Begijnhof 44,9300 Aalst , Woning ( Huis ), opaanvraag Â»,178 k Wh / m Â²,165.0,4,1.0,96.0, gesloten ,1.0, Z ,63.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHEV2, opaanvraag Â»,2023-08-03 00:00:00,,2023-10-05 00:00:00
KHC9P,875000.0, Wijngaardveld 2,9300 Aalst , Commercieel Gebouw ( Bedrijfsvastgoed ), opaanvraag Â»,530 k Wh / m Â²,1025.0,4,1.0,2145.0, open ,1.0, Z ,6.0,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KHC9P, opaanvraag Â»,2023-09-29 00:00:00,,2023-10-05 00:00:00
KHC9O,875000.0, Wijngaardveld 2,9300 Aalst , Gemengdgebruik ( Huis ),1971,530 k Wh / m Â²,1025.0,5,1.0,2145.0, open ,1.0, Z ,20.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHC9O, opaanvraag Â»,2023-09-15 00:00:00,,2023-10-05 00:00:00
KH5AP,390000.0, Hardingstraat 1,9310 Herdersem , Villa ( Huis ),1978,393 k Wh / m Â²,167.0,3,1.0,1179.0, open ,1.0, Z ,68.0,https://www.zimmo.be/nl/herdersem-9310/te-koop/huis/KH5AP, opaanvraag Â»,2023-07-29 00:00:00,,2023-10-05 00:00:00
KH5AO,219000.0, Groenstraat 256,9300 Aalst , Woning ( Huis ), opaanvraag Â»,244 k Wh / m Â²,164.0,4,1.0,188.0, opaanvraag Â»,1.0, Z ,98.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KH5AO, opaanvraag Â»,2023-06-29 00:00:00,,2023-10-05 00:00:00
KH4O6,675000.0, Erembodegem - Dorp 45,9300 Aalst , Appartementsgebouw ( Appartement ),1948, Inaanvraag ,,2,3.0,188.0, opaanvraag Â»,1.0, Z ,19.0,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KH4O6, opaanvraag Â»,2023-09-16 00:00:00,,2023-10-05 00:00:00
KH4O5,675000.0, Erembodegem - Dorp 45,9320 Erembodegem , Appartementsgebouw ( Appartement ),1948, Inaanvraag ,,2,3.0,188.0, opaanvraag Â»,1.0, Z ,3.0,https://www.zimmo.be/nl/erembodegem-9320/te-koop/appartement/KH4O5, opaanvraag Â»,2023-10-02 00:00:00,,2023-10-05 00:00:00
KH4AJ,285000.0, Cumontstraat 4,9300 Aalst , Woning ( Huis ), opaanvraag Â»,505 k Wh / m Â²,170.0,4,1.0,100.0, opaanvraag Â»,1.0, Z ,61.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KH4AJ, opaanvraag Â»,2023-08-05 00:00:00,,2023-10-05 00:00:00
KH4AI,369000.0, Korte Nieuwstraat 12,9300 Aalst , Commercieel Gebouw ( Bedrijfsvastgoed ), opaanvraag Â», Inaanvraag ,,4,1.0,110.0, opaanvraag Â»,1.0, Z ,7.0,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KH4AI, opaanvraag Â»,2023-09-28 00:00:00,,2023-10-05 00:00:00
KH4AH,369000.0, Korte Nieuwstraat 12,9300 Aalst , Woning ( Huis ), opaanvraag Â», Inaanvraag ,240.0,6,1.0,110.0, opaanvraag Â»,1.0, Z ,31.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KH4AH, opaanvraag Â»,2023-09-04 00:00:00,,2023-10-05 00:00:00
KH3Z7,189000.0, Ninovesteenweg 2/2,9320 Erembodegem , Appartement ,1967,226 k Wh / m Â²,93.0,2,1.0,110.0, opaanvraag Â»,1.0, Z ,24.0,https://www.zimmo.be/nl/erembodegem-9320/te-koop/appartement/KH3Z7, opaanvraag Â»,2023-09-11 00:00:00,,2023-10-05 00:00:00
KH3W2,10000.0, Parklaan 48,9300 Aalst , Staanplaats ( Garage ),1990, Inaanvraag ,93.0,2,1.0,110.0, opaanvraag Â»,1.0, Z ,8.0,https://www.zimmo.be/nl/aalst-9300/te-koop/garage/KH3W2, opaanvraag Â»,2023-09-27 00:00:00,,2023-10-05 00:00:00
KH3KN,450000.0, Bredestraat 234,9300 Aalst , Woning ( Huis ),1951,367 k Wh / m Â²,265.0,4,1.0,265.0, halfopen ,1.0, Z ,63.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KH3KN, opaanvraag Â»,2023-08-03 00:00:00,,2023-10-05 00:00:00
KH2O1,495000.0, Oude Gentbaan 60,9300 Aalst , Appartement , opaanvraag Â»,208 k Wh / m Â²,235.0,3,2.0,265.0, halfopen ,1.0, Z ,28.0,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KH2O1, opaanvraag Â»,2023-09-07 00:00:00,,2023-10-05 00:00:00
KGWLF,495355.0, Straatnietgekend ,, Woning ( Huis ), opaanvraag Â»,0 k Wh / m Â²,130.0,3,1.0,590.0, halfopen ,1.0, Z ,9.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KGWLF, opaanvraag Â»,2023-09-26 00:00:00,,2023-10-05 00:00:00
KGWLE,538394.0, Straatnietgekend ,, Woning ( Huis ), opaanvraag Â»,0 k Wh / m Â²,170.0,3,1.0,585.0, halfopen ,1.0, Z ,4.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KGWLE, opaanvraag Â»,2023-10-01 00:00:00,,2023-10-05 00:00:00
KGWLD,610583.0, Straatnietgekend ,, Woning ( Huis ), opaanvraag Â»,0 k Wh / m Â²,165.0,3,1.0,562.0, open ,1.0, O ,16.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KGWLD, opaanvraag Â»,2023-09-19 00:00:00,,2023-10-05 00:00:00
KGW4O,235000.0, vande Vijverstraat 19,9320 Erembodegem , Woning ( Huis ), opaanvraag Â»,187 k Wh / m Â²,96.0,1,1.0,158.0, gesloten ,1.0, O ,33.0,https://www.zimmo.be/nl/erembodegem-9320/te-koop/huis/KGW4O, opaanvraag Â»,2023-09-02 00:00:00,,2023-10-05 00:00:00
KGUQN,23000.0, Binnenstraat 151 A ,9300 Aalst , Garage ,2002, Inaanvraag ,96.0,1,1.0,158.0, opaanvraag Â»,1.0, O ,11.0,https://www.zimmo.be/nl/aalst-9300/te-koop/garage/KGUQN, opaanvraag Â»,2023-09-24 00:00:00,,2023-10-05 00:00:00
KGTVU,260000.0, Gentsesteenweg 101,9300 Aalst , Woning ( Huis ), opaanvraag Â»,390 k Wh / m Â²,152.0,2,1.0,362.0, gesloten ,1.0, O ,86.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KGTVU, opaanvraag Â»,2023-07-11 00:00:00,,2023-10-05 00:00:00
KGSW4,319000.0, Ledebaan 114,9300 Aalst , Woning ( Huis ),1918,379 k Wh / m Â²,354.0,6,1.0,390.0, gesloten ,1.0, Z W ,63.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KGSW4, opaanvraag Â»,2023-08-03 00:00:00,,2023-10-05 00:00:00
KGRL4,240000.0, Groenstraat 68,9300 Aalst , Woning ( Huis ),1899,395 k Wh / m Â²,,3,1.0,200.0, gesloten ,1.0, Z W ,155.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KGRL4, opaanvraag Â»,2023-05-03 00:00:00,,2023-10-05 00:00:00
KGOW5,269000.0, Gijzegem - Dorp 1,9308 Gijzegem , Woning ( Huis ), opaanvraag Â»,250 k Wh / m Â²,165.0,2,1.0,120.0, gesloten ,1.0, Z W ,45.0,https://www.zimmo.be/nl/gijzegem-9308/te-koop/huis/KGOW5, opaanvraag Â»,2023-08-21 00:00:00,,2023-10-05 00:00:00
KGOW4,310000.0, Dendermondse Steenweg 266,9300 Aalst , Woning ( Huis ), opaanvraag Â»,144 k Wh / m Â²,185.0,4,1.0,210.0, gesloten ,1.0, Z W ,45.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KGOW4, opaanvraag Â»,2023-08-21 00:00:00,,2023-10-05 00:00:00
KGKK0,25000.0, Den Heuvel ,9310 Moorsel , Landbouwgrond ( Grond ), opaanvraag Â»,144 k Wh / m Â²,185.0,4,1.0,2668.0, gesloten ,1.0, Z W ,21.0,https://www.zimmo.be/nl/moorsel-9310/te-koop/grond/KGKK0, opaanvraag Â»,2023-09-14 00:00:00,,2023-10-05 00:00:00
KGKJZ,25000.0, Den Heuvel ,9310 Moorsel , Landbouwgrond ( Grond ), opaanvraag Â»,144 k Wh / m Â²,185.0,4,1.0,2646.0, gesloten ,1.0, Z W ,9.0,https://www.zimmo.be/nl/moorsel-9310/te-koop/grond/KGKJZ, opaanvraag Â»,2023-09-26 00:00:00,,2023-10-05 00:00:00
KGK5A,267500.0, Nieuwbeekstraat 16/11,9300 Aalst , Appartement ,2005,63 k Wh / m Â²,,2,1.0,2646.0, gesloten ,1.0, Z W ,44.0,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KGK5A, opaanvraag Â»,2023-08-22 00:00:00,,2023-10-05 00:00:00
KGK4Q,345000.0, Leode B Ã© thunelaan 67,9300 Aalst , Woning ( Huis ), opaanvraag Â»,511 k Wh / m Â²,174.0,3,1.0,268.0, opaanvraag Â»,1.0, Z W ,72.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KGK4Q, opaanvraag Â»,2023-07-25 00:00:00,,2023-10-05 00:00:00
KGK3I,299000.0, Straatnietgekend ,, Handelspand ( Bedrijfsvastgoed ), opaanvraag Â»,0 k Wh / m Â²,220.0,3,1.0,220.0, gesloten ,1.0, Z W ,10.0,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KGK3I, opaanvraag Â»,2023-09-25 00:00:00,,2023-10-05 00:00:00
KGJLU,455000.0, Botermelkstraat 199,9300 Aalst , Villa ( Huis ),1969,387 k Wh / m Â²,231.0,4,1.0,825.0, open ,1.0, Z W ,93.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KGJLU, opaanvraag Â»,2023-07-04 00:00:00,,2023-10-05 00:00:00
KGI9M,635000.0, Kempinnestraat 2,9300 Aalst , Appartementsgebouw ( Appartement ),1982, Inaanvraag ,,4,1.0,825.0, open ,1.0, Z W ,13.0,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KGI9M, opaanvraag Â»,2023-09-22 00:00:00,,2023-10-05 00:00:00
KGH5G,635000.0, Kempinnestraat 2,9300 Aalst , Appartementsgebouw ( Appartement ),1982, Inaanvraag ,,4,1.0,825.0, open ,1.0, Z W ,7.0,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KGH5G, opaanvraag Â»,2023-09-28 00:00:00,,2023-10-05 00:00:00
KGGGA,179000.0, Straatnietgekend ,, Handelspand ( Bedrijfsvastgoed ),1968,0 k Wh / m Â²,155.0,4,1.0,184.0, opaanvraag Â»,1.0, Z W ,7.0,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KGGGA, opaanvraag Â»,2023-09-28 00:00:00,,2023-10-05 00:00:00
KGG9J,635000.0, Kempinnestraat 2,9310 Meldert , Appartementsgebouw ( Appartement ),1982, Inaanvraag ,,4,1.0,184.0, opaanvraag Â»,1.0, Z W ,4.0,https://www.zimmo.be/nl/meldert-9310/te-koop/appartement/KGG9J, opaanvraag Â»,2023-10-01 00:00:00,,2023-10-05 00:00:00
KGG9A,605000.0, Bredestraat 162,9300 Aalst , Handelspand ( Bedrijfsvastgoed ),2022, Inaanvraag ,,4,1.0,1090.0, halfopen ,1.0, Z W ,6.0,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KGG9A, opaanvraag Â»,2023-09-29 00:00:00,,2023-10-05 00:00:00
KGG72,799000.0, Parklaan 31/15,9300 Aalst , Appartement ,1966,234 k Wh / m Â²,200.0,4,2.0,1090.0, halfopen ,2.0, Z W ,27.0,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KGG72, opaanvraag Â»,2023-09-08 00:00:00,,2023-10-05 00:00:00
KGG31,225000.0, Meuleschettestraat 61,9300 Aalst , Rijwoning ( Huis ), opaanvraag Â»,296 k Wh / m Â²,150.0,4,1.0,140.0, opaanvraag Â»,2.0, Z W ,98.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KGG31, opaanvraag Â»,2023-06-29 00:00:00,,2023-10-05 00:00:00
KGF9B,950000.0, Straatnietgekend ,, Villa - landhuis ( Huis ),1948,282 k Wh / m Â²,,4,2.0,3616.0, open ,2.0, Z W ,152.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KGF9B, opaanvraag Â»,2023-05-06 00:00:00,,2023-10-05 00:00:00
KGEVO,195000.0, Verbrandhofstraat 29/4,9300 Aalst , Appartement ,2009,114 k Wh / m Â²,60.0,1,1.0,3616.0, open ,2.0, Z W ,23.0,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KGEVO, opaanvraag Â»,2023-09-12 00:00:00,,2023-10-05 00:00:00
KGEW7,495000.0, Eeckhoutstraat 3,9310 Meldert , Woning ( Huis ),2024, Inaanvraag ,184.0,3,1.0,387.0, gesloten ,1.0, Z W ,22.0,https://www.zimmo.be/nl/meldert-9310/te-koop/huis/KGEW7, opaanvraag Â»,2023-09-13 00:00:00,,2023-10-05 00:00:00
KGEVE,505000.0, Eeckhoutstraat 3,9310 Meldert , Woning ( Huis ),2024, Inaanvraag ,152.0,3,1.0,438.0, halfopen ,1.0, Z W ,11.0,https://www.zimmo.be/nl/meldert-9310/te-koop/huis/KGEVE, opaanvraag Â»,2023-09-24 00:00:00,,2023-10-05 00:00:00
KGEVK,500000.0, Eeckhoutstraat 3,9310 Meldert , Woning ( Huis ),2024, Inaanvraag ,207.0,3,1.0,341.0, halfopen ,1.0, Z W ,14.0,https://www.zimmo.be/nl/meldert-9310/te-koop/huis/KGEVK, opaanvraag Â»,2023-09-21 00:00:00,,2023-10-05 00:00:00
KGCMU,297000.0, Sint Jobstraat 97,9300 Aalst , Appartement ,2017,94 k Wh / m Â²,110.0,2,1.0,341.0, halfopen ,1.0, Z W ,46.0,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KGCMU, opaanvraag Â»,2023-08-20 00:00:00,,2023-10-05 00:00:00
KGC5I,259000.0, Tolstraat 25/1,9320 Nieuwerkerken , Appartement ,2004,156 k Wh / m Â²,95.0,3,1.0,341.0, halfopen ,1.0, Z W ,22.0,https://www.zimmo.be/nl/nieuwerkerken-9320/te-koop/appartement/KGC5I, opaanvraag Â»,2023-09-13 00:00:00,,2023-10-05 00:00:00
KGC19,162000.0, Drie Sleutelsstraat 27/7,9300 Aalst , Appartement ,2003,467 k Wh / m Â²,90.0,2,1.0,341.0, halfopen ,1.0, Z W ,31.0,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KGC19, opaanvraag Â»,2023-09-04 00:00:00,,2023-10-05 00:00:00
KGBQC,425000.0, Zeeldraaierstraat 5,9300 Aalst , Woning ( Huis ),1993,343 k Wh / m Â²,197.0,3,1.0,650.0, open ,1.0, W ,152.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KGBQC, opaanvraag Â»,2023-05-06 00:00:00,,2023-10-05 00:00:00
KG9LK,680000.0, Bredestraat 162,9300 Aalst , Kantoorruimte ( Bedrijfsvastgoed ),2022, Inaanvraag ,,3,1.0,1090.0, halfopen ,1.0, W ,4.0,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KG9LK, opaanvraag Â»,2023-10-01 00:00:00,,2023-10-05 00:00:00
KG9LJ,605000.0, Bredestraat 162,9300 Aalst , Kantoor ( Bedrijfsvastgoed ),2022, Inaanvraag ,,3,1.0,1090.0, halfopen ,1.0, W ,3.0,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KG9LJ,325 m Â²,2023-10-02 00:00:00,,2023-10-05 00:00:00
KG9LH,680000.0, Bredestraat 162,9300 Aalst , Kantoor ( Bedrijfsvastgoed ),2022, Inaanvraag ,,3,1.0,1090.0, halfopen ,1.0, W ,3.0,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KG9LH,370 m Â²,2023-10-02 00:00:00,,2023-10-05 00:00:00
KG9KP,450000.0, Kattestraat 60,9300 Aalst , Commercieel Gebouw ( Bedrijfsvastgoed ),1938, Inaanvraag ,,3,1.0,130.0, gesloten ,1.0, W ,7.0,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KG9KP,130 m Â²,2023-09-28 00:00:00,,2023-10-05 00:00:00
KG9KO,450000.0, Kattestraat 60,9300 Aalst , Commercieel Gebouw ( Bedrijfsvastgoed ),1938, Inaanvraag ,,3,1.0,130.0, gesloten ,1.0, W ,7.0,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KG9KO,130 m Â²,2023-09-28 00:00:00,,2023-10-05 00:00:00
KG91W,175000.0, Steenwegop Aalst 88,9300 Aalst , Woning ( Huis ), opaanvraag Â»,910 k Wh / m Â²,171.0,4,1.0,420.0, gesloten ,1.0, W ,99.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KG91W,130 m Â²,2023-06-28 00:00:00,,2023-10-05 00:00:00
KG8J3,335000.0, Babbelaarstraat 31,9308 Hofstade , Bungalow ( Huis ),1964,976 k Wh / m Â²,135.0,3,1.0,1180.0, open ,1.0, W ,63.0,https://www.zimmo.be/nl/hofstade-9308/te-koop/huis/KG8J3,130 m Â²,2023-08-03 00:00:00,,2023-10-05 00:00:00
KG8J2,335000.0, Babbelaarstraat 31,9300 Aalst , Bungalow ( Huis ),1964,976 k Wh / m Â²,135.0,3,1.0,1180.0, open ,1.0, W ,57.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KG8J2,130 m Â²,2023-08-09 00:00:00,,2023-10-05 00:00:00
KG5WQ,575000.0, Lokerenveldstraat 75,9300 Aalst , Woning ( Huis ),1984,269 k Wh / m Â²,385.0,2,1.0,, gesloten ,1.0, W ,50.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KG5WQ,130 m Â²,2023-08-16 00:00:00,,2023-10-05 00:00:00
KG5WR,575000.0, Lokerenveldstraat 75,9300 Aalst , Commercieel Gebouw ( Bedrijfsvastgoed ),1984,269 k Wh / m Â²,385.0,2,1.0,, gesloten ,1.0, W ,32.0,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KG5WR, opaanvraag Â»,2023-09-03 00:00:00,,2023-10-05 00:00:00
KG51F,189900.0, Brusselbaan L O T 8,9320 Erembodegem , Grond ,1984,269 k Wh / m Â²,385.0,2,1.0,636.0, halfopen ,1.0, W ,12.0,https://www.zimmo.be/nl/erembodegem-9320/te-koop/grond/KG51F, opaanvraag Â»,2023-09-23 00:00:00,,2023-10-05 00:00:00
KG4VD,400000.0, Bergstraat 81,9300 Aalst , Woning ( Huis ),1963,602 k Wh / m Â²,,3,1.0,1062.0, halfopen ,1.0, W ,41.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KG4VD, opaanvraag Â»,2023-08-25 00:00:00,,2023-10-05 00:00:00
KG4VC,400000.0, Bergstraat 81,9320 Nieuwerkerken , Woning ( Huis ),1963,602 k Wh / m Â²,,3,1.0,1062.0, halfopen ,1.0, W ,28.0,https://www.zimmo.be/nl/nieuwerkerken-9320/te-koop/huis/KG4VC, opaanvraag Â»,2023-09-07 00:00:00,,2023-10-05 00:00:00
KG3TL,875000.0, Vooruitgangstraat 13,9300 Aalst , Gemengdgebruik ( Bedrijfsvastgoed ),1875, Inaanvraag ,465.0,3,2.0,720.0, gesloten ,2.0, W ,12.0,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KG3TL, opaanvraag Â»,2023-09-23 00:00:00,,2023-10-05 00:00:00
KG3TD,875000.0, Vooruitgangstraat 13,9300 Aalst , Herenhuis ( Huis ),1875, Inaanvraag ,465.0,8,2.0,720.0, gesloten ,2.0, W ,66.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KG3TD, opaanvraag Â»,2023-07-31 00:00:00,,2023-10-05 00:00:00
KG3L4,485000.0, Louisd Haeseleerstraat 29/ a ,9300 Aalst , Woning ( Huis ),2016, Inaanvraag ,156.0,3,1.0,, gesloten ,1.0, W ,48.0,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KG3L4, opaanvraag Â»,2023-08-18 00:00:00,,2023-10-05 00:00:00
KG3KP,529730.0, Straatnietgekend ,, Woning ( Huis ), opaanvraag Â»,0 k Wh / m Â²,175.0,3,1.0,511.0, halfopen ,1.0, W ,8.0,https://www.zimmo.be/nl/baardegem-9310/te-koop/huis/KG3KP, opaanvraag Â»,2023-09-27 00:00:00,,2023-10-05 00:00:00
KG3KO,750042.0, Straatnietgekend ,, Woning ( Huis ), opaanvraag Â»,0 k Wh / m Â²,213.0,3,2.0,1010.0, open ,1.0, W ,9.0,https://www.zimmo.be/nl/baardegem-9310/te-koop/huis/KG3KO, opaanvraag Â»,2023-09-26 00:00:00,,2023-10-05 00:00:00
KG3IT,542284.0, Straatnietgekend ,, Woning ( Huis ), opaanvraag Â»,0 k Wh / m Â²,240.0,3,1.0,175.0, gesloten ,1.0, W ,10.0,https://www.zimmo.be/nl/erembodegem-9320/te-koop/huis/KG3IT, opaanvraag Â»,2023-09-25 00:00:00,,2023-10-05 00:00:00
